DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Solar_Zenith_Angle,Solar_Azimuth_Angle,Temperature,Humidity,Precipitable_Water,Wind_Direction,Wind_Speed,Cloud_Type,Fill_Flag,Pressure,Date
0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,1010.0,93.88,2.599,0.0,103.1,3.3,0.0,71.56,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,108.4,2.607,0.0,104.8,3.2,0.0,75.95,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.604,0.0,106.2,3.0,0.0,0.0,78.15122,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.611,0.0,108.3,2.9,0.0,0.0,79.97137,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.638,0.0,110.8,2.7,0.0,0.0,81.45152,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.682,0.0,112.3,2.5,0.0,0.0,82.87166,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,174.6,2.739,0.0,112.5,2.3,0.0,84.4,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.807,0.0,111.0,2.1,0.0,0.0,85.79162,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.883,0.0,112.7,1.7,0.0,0.0,87.36148,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,133.5,2.946,0.0,117.0,1.3,0.0,89.19,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,1010.0,3.01,0.0,125.7,0.9,0.0,0.0,89.76118,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,1010.0,3.077,0.0,150.0,0.5,0.0,0.0,90.29104,2014-02-28
0.0,0.0,0.0,2.0,2.0,2.0,22.0,25.0,1010.0,89.8,3.146,0.0,199.8,0.5,0.0,87.25,2014-02-28
98.0,310.0,176.0,98.0,310.0,176.0,19.0,27.0,1010.0,75.42,3.218,0.0,208.3,0.7,0.0,64.62,2014-02-28
159.0,531.0,414.0,159.0,531.0,414.0,17.0,29.0,1010.0,61.27,3.283,0.0,209.3,0.7,0.0,51.2,2014-02-28
194.0,652.0,634.0,194.0,652.0,634.0,17.0,31.0,1010.0,47.57,3.343,0.0,205.7,0.6,0.0,44.1,2014-02-28
215.0,720.0,806.0,215.0,720.0,806.0,16.0,32.0,1010.0,34.85,3.391,0.0,186.7,0.5,0.0,39.95,2014-02-28
346.0,594.0,886.0,226.0,754.0,911.0,16.0,33.0,1010.0,24.71,3.426,0.0,149.4,0.6,0.0,37.84,2014-02-28
229.0,762.0,939.0,229.0,762.0,939.0,16.0,33.0,1010.0,21.22,3.456,0.0,127.1,1.0,0.0,37.29,2014-02-28
224.0,746.0,888.0,224.0,746.0,888.0,16.0,33.0,1010.0,27.1,3.493,0.0,118.8,1.4,0.0,38.34,2014-02-28
210.0,703.0,762.0,210.0,703.0,762.0,17.0,32.0,1000.0,38.24,3.548,0.0,109.7,1.9,0.0,40.85,2014-02-28
185.0,621.0,574.0,185.0,621.0,574.0,17.0,31.0,1000.0,51.32,3.625,0.0,102.7,2.6,0.0,45.65,2014-02-28
144.0,477.0,345.0,144.0,477.0,345.0,18.0,29.0,1000.0,65.18,3.726,0.0,97.2,3.2,0.0,53.25,2014-02-28
78.0,69.0,91.0,72.0,216.0,112.0,19.0,27.0,1010.0,79.41,3.854,0.0,92.9,3.6,0.0,62.4,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,1010.0,93.84,3.978,0.0,89.4,3.7,0.0,69.38,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.067,0.0,86.8,3.6,0.0,0.0,72.76108,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.11,0.0,89.2,3.2,0.0,0.0,74.29122,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.122,0.0,95.7,3.1,0.0,0.0,75.86137,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,152.1,4.104,0.0,104.7,3.0,0.0,77.17,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.071,0.0,114.1,3.1,0.0,0.0,78.39166,2014-02-28
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.035,0.0,122.4,3.0,0.0,0.0,79.47174,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1000.0,4.012,0.0,129.0,2.9,0.0,0.0,80.75162,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1000.0,4.01,0.0,133.3,2.6,0.0,0.0,82.17147,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1000.0,3.976,0.0,135.6,2.2,0.0,0.0,83.94133,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.957,0.0,137.0,1.8,0.0,0.0,86.02118,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.949,0.0,137.8,1.5,0.0,0.0,87.16104,2014-03-01
0.0,0.0,0.0,2.0,2.0,2.0,21.0,26.0,1010.0,89.67,3.942,0.0,138.0,1.4,0.0,80.3,2014-03-01
98.0,305.0,175.0,98.0,305.0,175.0,20.0,27.0,1010.0,75.27,3.928,0.0,140.7,1.6,0.0,66.56,2014-03-01
212.0,312.0,363.0,159.0,524.0,412.0,19.0,29.0,1010.0,61.1,3.906,0.0,141.1,1.6,0.0,57.97,2014-03-01
250.0,519.0,602.0,194.0,645.0,631.0,19.0,30.0,1010.0,47.36,3.908,0.0,138.0,1.5,0.0,51.18,2014-03-01
215.0,713.0,802.0,215.0,713.0,802.0,18.0,31.0,1010.0,34.59,3.904,0.0,130.3,1.5,0.0,45.77,2014-03-01
226.0,747.0,907.0,226.0,747.0,907.0,17.0,32.0,1010.0,24.36,3.897,0.0,118.6,1.6,0.0,42.21,2014-03-01
228.0,756.0,936.0,228.0,756.0,936.0,17.0,32.0,1010.0,20.85,3.88,0.0,108.0,1.9,0.0,40.7,2014-03-01
223.0,741.0,885.0,223.0,741.0,885.0,17.0,32.0,1000.0,26.84,3.855,0.0,101.3,2.3,0.0,41.34,2014-03-01
210.0,699.0,760.0,210.0,699.0,760.0,17.0,31.0,1000.0,38.07,3.852,0.0,99.3,2.6,0.0,43.52,2014-03-01
185.0,618.0,573.0,185.0,618.0,573.0,17.0,30.0,1000.0,51.21,3.88,0.0,100.1,3.0,0.0,47.55,2014-03-01
145.0,474.0,344.0,145.0,474.0,344.0,17.0,28.0,1000.0,65.11,3.953,0.0,101.7,3.2,0.0,53.77,2014-03-01
81.0,108.0,101.0,72.0,214.0,112.0,18.0,27.0,1010.0,79.36,4.058,0.0,103.1,3.3,0.0,61.66,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,1010.0,93.8,4.165,0.0,104.8,3.3,0.0,68.29,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.256,0.0,108.4,3.1,0.0,0.0,71.78108,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.322,0.0,113.4,2.9,0.0,0.0,74.4122,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,4.335,0.0,119.7,2.7,0.0,0.0,76.58137,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.341,0.0,126.5,2.5,0.0,0.0,78.43152,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.344,0.0,133.6,2.4,0.0,0.0,80.01166,2014-03-01
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.344,0.0,139.8,2.3,0.0,0.0,81.63173,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1000.0,4.343,0.0,145.0,2.2,0.0,0.0,82.8162,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1000.0,4.345,0.0,148.8,2.0,0.0,0.0,83.99147,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1000.0,4.396,0.0,150.0,1.8,0.0,0.0,84.14133,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.434,0.0,149.1,1.6,0.0,0.0,83.09118,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.461,0.0,146.2,1.4,0.0,0.0,81.05104,2014-03-02
0.0,0.0,0.0,2.0,3.0,2.0,20.0,26.0,1010.0,89.53,4.47,0.0,142.3,1.4,0.0,74.49,2014-03-02
113.0,177.0,159.0,98.0,303.0,176.0,19.0,27.0,1010.0,75.12,4.46,0.0,139.3,1.4,0.0,65.17,2014-03-02
192.0,432.0,402.0,158.0,521.0,412.0,19.0,28.0,1010.0,60.92,4.425,0.0,135.5,1.3,0.0,61.71,2014-03-02
193.0,642.0,630.0,193.0,642.0,630.0,19.0,30.0,1010.0,47.15,4.343,0.0,130.0,1.2,0.0,55.02,2014-03-02
307.0,532.0,747.0,214.0,710.0,801.0,18.0,31.0,1010.0,34.32,4.269,0.0,119.8,1.2,0.0,47.37,2014-03-02
337.0,529.0,821.0,225.0,745.0,906.0,18.0,32.0,1010.0,24.01,4.181,0.0,105.4,1.4,0.0,43.27,2014-03-02
228.0,754.0,935.0,228.0,754.0,935.0,17.0,32.0,1000.0,20.48,4.095,0.0,95.6,1.7,0.0,41.64,2014-03-02
223.0,740.0,885.0,223.0,740.0,885.0,17.0,32.0,1000.0,26.57,4.023,0.0,88.7,2.0,0.0,42.62,2014-03-02
210.0,697.0,760.0,210.0,697.0,760.0,17.0,31.0,1000.0,37.91,3.995,0.0,84.5,2.1,0.0,45.41,2014-03-02
185.0,616.0,573.0,185.0,616.0,573.0,17.0,29.0,1000.0,51.1,4.05,0.0,81.0,2.2,0.0,49.63,2014-03-02
144.0,473.0,344.0,144.0,473.0,344.0,18.0,28.0,1000.0,65.04,4.111,0.0,81.0,2.4,0.0,55.03,2014-03-02
79.0,87.0,96.0,73.0,214.0,112.0,18.0,27.0,1000.0,79.31,4.155,0.0,84.4,2.8,0.0,62.1,2014-03-02
0.0,0.0,0.0,9.0,97.0,3.0,19.0,26.0,1010.0,93.76,4.192,0.0,86.8,3.0,0.0,68.72,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.229,0.0,88.1,3.0,0.0,0.0,73.4108,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.26,0.0,90.4,3.1,0.0,0.0,77.26122,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.279,0.0,93.3,3.0,0.0,0.0,79.82137,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.275,0.0,96.8,2.9,0.0,0.0,81.61152,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.243,0.0,100.8,2.6,0.0,0.0,82.99166,2014-03-02
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.172,0.0,103.6,2.5,0.0,0.0,82.83173,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.079,0.0,106.1,2.3,0.0,0.0,80.79161,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.986,0.0,110.9,2.1,0.0,0.0,78.64147,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.928,0.0,117.8,2.1,0.0,0.0,78.01133,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.872,0.0,123.1,2.1,0.0,0.0,78.51118,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.812,0.0,124.0,2.1,0.0,0.0,78.49103,2014-03-03
0.0,0.0,0.0,3.0,3.0,3.0,20.0,26.0,1010.0,89.39,3.748,0.0,121.1,2.0,0.0,73.88,2014-03-03
112.0,74.0,132.0,100.0,312.0,181.0,20.0,27.0,1010.0,74.97,3.691,0.0,118.7,2.0,0.0,66.16,2014-03-03
232.0,237.0,348.0,160.0,530.0,419.0,19.0,29.0,1010.0,60.75,3.66,0.0,115.4,1.9,0.0,57.47,2014-03-03
257.0,505.0,602.0,195.0,650.0,639.0,18.0,30.0,1010.0,46.94,3.632,0.0,112.3,1.9,0.0,50.73,2014-03-03
282.0,617.0,794.0,216.0,718.0,811.0,18.0,31.0,1010.0,34.05,3.606,0.0,110.1,1.9,0.0,45.15,2014-03-03
298.0,657.0,900.0,227.0,753.0,916.0,17.0,32.0,1010.0,23.66,3.565,0.0,109.0,2.0,0.0,41.38,2014-03-03
310.0,664.0,934.0,229.0,762.0,945.0,16.0,32.0,1010.0,20.1,3.514,0.0,108.7,2.1,0.0,39.07,2014-03-03
346.0,529.0,821.0,224.0,747.0,894.0,16.0,32.0,1000.0,26.32,3.464,0.0,107.7,2.3,0.0,38.65,2014-03-03
267.0,559.0,710.0,211.0,705.0,768.0,16.0,31.0,1000.0,37.75,3.445,0.0,104.8,2.5,0.0,40.03,2014-03-03
262.0,441.0,540.0,186.0,623.0,579.0,16.0,30.0,1000.0,51.0,3.525,0.0,101.2,2.8,0.0,43.64,2014-03-03
201.0,118.0,251.0,145.0,479.0,348.0,16.0,28.0,1000.0,64.97,3.644,0.0,98.6,3.0,0.0,49.46,2014-03-03
72.0,20.0,76.0,73.0,218.0,114.0,17.0,27.0,1010.0,79.26,3.77,0.0,96.5,3.1,0.0,56.62,2014-03-03
0.0,0.0,0.0,9.0,89.0,3.0,18.0,26.0,1010.0,93.73,3.884,0.0,94.8,3.0,0.0,63.36,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,1010.0,3.974,0.0,94.7,3.0,0.0,0.0,67.78108,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.04,0.0,94.3,2.9,0.0,0.0,70.34122,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.045,0.0,94.7,2.7,0.0,0.0,71.98137,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.041,0.0,96.5,2.6,0.0,0.0,73.68151,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,165.9,4.003,0.0,98.5,2.5,0.0,74.91,2014-03-03
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.927,0.0,100.8,2.5,0.0,0.0,75.09173,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.835,0.0,103.0,2.4,0.0,0.0,75.32161,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.772,0.0,104.8,2.1,0.0,0.0,75.12147,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.7,0.0,106.8,1.8,0.0,0.0,75.46133,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1010.0,3.636,0.0,109.5,1.8,0.0,0.0,75.93118,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1010.0,3.557,0.0,111.9,1.7,0.0,0.0,76.24103,2014-03-04
1.0,0.0,1.0,3.0,4.0,3.0,20.0,27.0,1010.0,89.25,3.495,0.0,114.4,1.6,0.0,67.93,2014-03-04
101.0,318.0,184.0,101.0,318.0,184.0,18.0,28.0,1010.0,74.82,3.45,0.0,124.5,1.7,0.0,54.43,2014-03-04
204.0,360.0,381.0,161.0,535.0,424.0,17.0,30.0,1010.0,60.57,3.395,0.0,128.9,1.8,0.0,48.16,2014-03-04
296.0,385.0,560.0,196.0,655.0,645.0,17.0,31.0,1010.0,46.73,3.352,0.0,128.1,1.7,0.0,43.87,2014-03-04
309.0,525.0,746.0,216.0,723.0,818.0,17.0,32.0,1010.0,33.79,3.306,0.0,124.9,1.7,0.0,40.33,2014-03-04
342.0,604.0,897.0,227.0,758.0,924.0,16.0,33.0,1010.0,23.31,3.258,0.0,118.8,1.9,0.0,38.25,2014-03-04
230.0,767.0,952.0,230.0,767.0,952.0,16.0,33.0,1010.0,19.73,3.202,0.0,113.6,2.2,0.0,37.64,2014-03-04
225.0,752.0,901.0,225.0,752.0,901.0,16.0,32.0,1000.0,26.06,3.153,0.0,109.8,2.6,0.0,38.6,2014-03-04
212.0,709.0,774.0,212.0,709.0,774.0,16.0,31.0,1000.0,37.59,3.141,0.0,105.4,3.0,0.0,41.85,2014-03-04
187.0,627.0,583.0,187.0,627.0,583.0,17.0,30.0,1000.0,50.9,3.264,0.0,102.4,3.4,0.0,47.42,2014-03-04
146.0,482.0,350.0,146.0,482.0,350.0,18.0,28.0,1010.0,64.9,3.439,0.0,100.8,3.6,0.0,54.43,2014-03-04
78.0,71.0,92.0,74.0,220.0,115.0,18.0,27.0,1010.0,79.21,3.598,0.0,98.5,3.7,0.0,61.35,2014-03-04
0.0,0.0,0.0,8.0,82.0,3.0,19.0,26.0,1010.0,93.7,3.711,0.0,95.5,3.6,0.0,66.51,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.789,0.0,92.7,3.4,0.0,0.0,70.49108,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.843,0.0,92.0,3.1,0.0,0.0,72.52122,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.763,0.0,93.7,2.7,0.0,0.0,74.28137,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1010.0,3.693,0.0,95.5,2.6,0.0,0.0,76.26151,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.621,0.0,96.8,2.5,0.0,0.0,77.67165,2014-03-04
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.555,0.0,97.7,2.4,0.0,0.0,78.69172,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.513,0.0,97.1,2.3,0.0,0.0,79.78161,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,147.4,3.483,0.0,96.1,2.2,0.0,80.67,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.528,0.0,97.0,2.1,0.0,0.0,81.27132,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.571,0.0,97.7,2.0,0.0,0.0,81.8118,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.615,0.0,97.9,2.0,0.0,0.0,82.13103,2014-03-05
2.0,0.0,2.0,4.0,5.0,4.0,21.0,26.0,1010.0,89.11,3.656,0.0,98.6,1.9,0.0,74.92,2014-03-05
114.0,269.0,186.0,101.0,318.0,186.0,20.0,28.0,1010.0,74.66,3.685,0.0,102.4,1.8,0.0,62.54,2014-03-05
161.0,533.0,424.0,161.0,533.0,424.0,19.0,29.0,1010.0,60.4,3.698,0.0,102.2,1.8,0.0,56.73,2014-03-05
195.0,652.0,644.0,195.0,652.0,644.0,18.0,31.0,1010.0,46.52,3.698,0.0,99.5,1.8,0.0,49.42,2014-03-05
216.0,719.0,815.0,216.0,719.0,815.0,17.0,32.0,1010.0,33.52,3.681,0.0,95.0,1.8,0.0,43.32,2014-03-05
227.0,753.0,920.0,227.0,753.0,920.0,16.0,33.0,1010.0,22.96,3.646,0.0,90.6,1.9,0.0,39.25,2014-03-05
230.0,761.0,948.0,230.0,761.0,948.0,16.0,33.0,1010.0,19.35,3.604,0.0,88.7,2.2,0.0,37.72,2014-03-05
224.0,746.0,897.0,224.0,746.0,897.0,16.0,32.0,1010.0,25.81,3.569,0.0,87.9,2.5,0.0,37.78,2014-03-05
211.0,704.0,770.0,211.0,704.0,770.0,16.0,31.0,1010.0,37.44,3.558,0.0,87.3,2.8,0.0,39.74,2014-03-05
186.0,622.0,580.0,186.0,622.0,580.0,16.0,30.0,1010.0,50.8,3.648,0.0,86.7,3.0,0.0,43.94,2014-03-05
146.0,478.0,349.0,146.0,478.0,349.0,17.0,28.0,1010.0,64.83,3.769,0.0,87.1,3.2,0.0,50.55,2014-03-05
84.0,103.0,104.0,74.0,219.0,115.0,18.0,27.0,1010.0,79.17,3.9,0.0,88.6,3.2,0.0,59.15,2014-03-05
0.0,0.0,0.0,8.0,74.0,3.0,19.0,26.0,1010.0,93.66,4.024,0.0,89.6,3.2,0.0,66.87,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,4.126,0.0,90.0,3.0,0.0,0.0,72.64108,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1010.0,4.207,0.0,89.9,2.8,0.0,0.0,75.45122,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1010.0,4.196,0.0,89.5,2.7,0.0,0.0,77.21137,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.163,0.0,88.4,2.6,0.0,0.0,78.68151,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.109,0.0,87.0,2.6,0.0,0.0,79.77165,2014-03-05
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.051,0.0,85.3,2.5,0.0,0.0,80.42172,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.998,0.0,83.3,2.4,0.0,0.0,80.64161,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.941,0.0,81.6,2.2,0.0,0.0,81.09147,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.882,0.0,79.5,1.9,0.0,0.0,81.54132,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.818,0.0,76.7,1.7,0.0,0.0,81.85118,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.743,0.0,74.8,1.5,0.0,0.0,82.02103,2014-03-06
4.0,0.0,4.0,4.0,7.0,4.0,21.0,26.0,1010.0,88.97,3.662,0.0,75.6,1.4,0.0,74.93,2014-03-06
108.0,303.0,189.0,102.0,322.0,189.0,20.0,27.0,1010.0,74.5,3.59,0.0,77.8,1.3,0.0,64.19,2014-03-06
161.0,536.0,428.0,161.0,536.0,428.0,19.0,29.0,1010.0,60.22,3.538,0.0,78.4,1.3,0.0,53.82,2014-03-06
305.0,378.0,567.0,196.0,655.0,649.0,17.0,31.0,1010.0,46.31,3.49,0.0,79.4,1.3,0.0,44.78,2014-03-06
382.0,358.0,682.0,217.0,722.0,821.0,16.0,32.0,1010.0,33.25,3.45,0.0,79.9,1.4,0.0,39.16,2014-03-06
352.0,589.0,896.0,227.0,756.0,926.0,16.0,33.0,1010.0,22.6,3.411,0.0,79.3,1.7,0.0,36.38,2014-03-06
334.0,585.0,888.0,230.0,765.0,954.0,15.0,33.0,1010.0,18.97,3.369,0.0,79.0,2.0,0.0,35.59,2014-03-06
326.0,594.0,862.0,225.0,750.0,902.0,15.0,33.0,1010.0,25.56,3.326,0.0,79.5,2.4,0.0,36.73,2014-03-06
243.0,658.0,767.0,211.0,708.0,775.0,16.0,32.0,1000.0,37.29,3.287,0.0,79.3,2.8,0.0,39.58,2014-03-06
187.0,627.0,585.0,187.0,627.0,585.0,16.0,30.0,1000.0,50.71,3.305,0.0,79.4,3.2,0.0,44.23,2014-03-06
146.0,485.0,353.0,146.0,485.0,353.0,17.0,29.0,1000.0,64.77,3.312,0.0,80.9,3.5,0.0,51.48,2014-03-06
85.0,105.0,105.0,75.0,225.0,117.0,18.0,27.0,1010.0,79.13,3.317,0.0,82.7,3.7,0.0,60.65,2014-03-06
0.0,0.0,0.0,7.0,69.0,3.0,19.0,26.0,1010.0,93.63,3.33,0.0,83.3,3.5,0.0,68.13,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.34,0.0,81.9,3.2,0.0,0.0,72.55108,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,3.343,0.0,80.0,3.0,0.0,0.0,75.14122,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.307,0.0,79.3,2.9,0.0,0.0,77.6137,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.277,0.0,79.8,2.8,0.0,0.0,79.73151,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.268,0.0,80.0,2.7,0.0,0.0,81.71165,2014-03-06
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.28,0.0,79.6,2.6,0.0,0.0,83.74171,2014-03-07
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.292,0.0,78.8,2.4,0.0,0.0,85.24161,2014-03-07
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.3,0.0,78.7,2.3,0.0,0.0,85.98147,2014-03-07
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,132.6,3.335,0.0,78.5,2.2,0.0,86.3,2014-03-07
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.38,0.0,76.9,2.1,0.0,0.0,86.48118,2014-03-07
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,103.4,3.428,0.0,75.0,2.1,0.0,86.31,2014-03-07
3.0,0.0,3.0,5.0,8.0,5.0,21.0,26.0,1010.0,88.82,3.47,0.0,75.5,2.0,0.0,78.3,2014-03-07
117.0,255.0,186.0,103.0,326.0,191.0,20.0,27.0,1010.0,74.34,3.509,0.0,78.7,2.1,0.0,65.84,2014-03-07
237.0,136.0,305.0,162.0,538.0,431.0,19.0,29.0,1010.0,60.04,3.552,0.0,80.8,2.1,0.0,57.68,2014-03-07
260.0,562.0,650.0,196.0,655.0,651.0,18.0,31.0,1010.0,46.1,3.565,0.0,82.6,2.2,0.0,49.24,2014-03-07
248.0,682.0,821.0,217.0,721.0,822.0,17.0,32.0,1010.0,32.98,3.563,0.0,83.3,2.4,0.0,42.9,2014-03-07
227.0,755.0,926.0,227.0,755.0,926.0,16.0,32.0,1010.0,22.25,3.551,0.0,83.1,2.7,0.0,39.37,2014-03-07
387.0,444.0,808.0,230.0,763.0,953.0,16.0,32.0,1010.0,18.6,3.539,0.0,82.4,3.0,0.0,37.99,2014-03-07
354.0,500.0,806.0,225.0,747.0,901.0,16.0,32.0,1010.0,25.31,3.528,0.0,81.1,3.3,0.0,38.76,2014-03-07
277.0,617.0,769.0,211.0,705.0,773.0,16.0,31.0,1010.0,37.15,3.509,0.0,79.8,3.6,0.0,41.2,2014-03-07
187.0,624.0,583.0,187.0,624.0,583.0,16.0,30.0,1010.0,50.62,3.53,0.0,79.4,3.8,0.0,45.43,2014-03-07
146.0,482.0,352.0,146.0,482.0,352.0,17.0,28.0,1010.0,64.71,3.556,0.0,80.2,3.9,0.0,52.15,2014-03-07
